Close_t-1,rolling_mean_3,rolling_min_3,rolling_std_3,Volume,Close_vs_SP500,Volume_x_Volatility,DayOfWeek,IsHoliday,Close
4279.950195,4286.220052,4245.399902,44.289188929597316,0.1646760817106772,47.10913040029209,-0.0004140029894400818,1,0,4333.310059
4333.310059,4306.953450666667,4279.950195,26.685808702473267,0.1685910408271498,0.6651395298404168,-0.00042098307780262214,2,0,4307.600098
4307.600098,4320.066732,4307.600098,12.872566281347952,0.1495170873018838,-0.7631194174464326,-0.00047588161565112626,3,0,4319.290039
4319.290039,4301.226725333334,4276.790039,21.95512262232309,0.3328711688696506,-24.459770512421528,-0.00015629753466104833,4,0,4276.790039
4276.790039,4274.156738333334,4226.390137,46.50589911186798,0.2265287646573329,-47.77751169748717,0.0003142678130895637,0,0,4226.390137
4226.390137,4245.816732,4226.390137,27.111481864896035,0.2050410670820246,-11.548516579362513,-0.00017877129244665604,1,0,4234.27002
4234.27002,4211.413411666667,4173.580078,33.000666527713285,0.2292571738741379,-37.814649781940716,0.00014761870037159383,2,0,4173.580078
4173.580078,4186.360025999999,4151.22998,42.96984249403645,0.2050266449285481,-35.1240115295941,-0.00044070715419228744,3,0,4151.22998
4151.22998,4160.189941333333,4151.22998,11.815310417644504,0.1734539287584951,-4.428337754517997,-0.00031165949348294206,4,0,4155.759766
4155.759766,4168.659993333334,4151.22998,26.364225087696784,0.1814529795185754,30.318440117095633,-0.0007111447091338776,0,0,4198.990234
4198.990234,4207.596679666666,4155.759766,56.63274765097086,0.1896185405960676,60.43726716137644,-0.0004885366435587347,1,0,4268.040039
4268.040039,4247.830078,4198.990234,42.505547203627245,0.1940723638106214,28.62594262633047,-0.0008475729374659219,2,0,4276.459961
4276.459961,4260.746744666667,4237.740234,20.36414548693719,0.1783745053037469,-23.003334472941788,-0.00019296765407760506,3,0,4237.740234
4237.740234,4213.976725,4127.72998,77.16009384428995,0.2509966035828562,-86.25183867292617,0.0013480501058559795,4,0,4127.72998
4127.72998,4148.406738000001,4079.75,80.99922685363082,0.2422659563100527,-68.65839292965029,1.430220026494654e-05,0,0,4079.75
4079.75,4106.823404666667,4079.75,24.577265067924337,0.1956194675472047,6.156771678468431,-0.00041811251591710304,1,0,4112.990234
4112.990234,4125.546712,4079.75,53.19820839534899,0.1639772628194917,58.340724758263605,-0.0002246251855589709,2,0,4183.899902
4183.899902,4117.000081,4054.110107,64.98774404652936,0.2247666397234617,-62.88980895062787,0.0010615746311021588,3,0,4054.110107
4054.110107,4079.246663,3999.72998,94.62306736745663,0.2042176932289956,-79.52276922723286,-8.008743259310514e-05,4,0,3999.72998
3999.72998,4025.5100093333335,3999.72998,27.299526409555323,0.155182371408474,-2.8138074648495603,-0.00020054631764170305,0,0,4022.689941
4022.689941,4018.8599443333333,3999.72998,17.53159177683536,0.2237046447856376,15.2970339259914,0.0005098917468898415,1,0,4034.159912
4034.159912,4047.6932776666667,4022.689941,33.86293148458688,0.1515938774025177,38.52852880198634,-0.0004029837958572188,2,0,4086.22998
4086.22998,4071.9699706666665,4034.159912,33.07229373783804,0.1636049090388224,23.551408689840173,-0.0004590307343403919,3,0,4095.52002
4095.52002,4101.099934999999,4086.22998,18.30912608679605,0.109812898780738,20.44053861062639,-0.00036260155774862495,0,0,4121.549805
4121.549805,4126.176595333333,4095.52002,33.21256308028195,0.1532747138349751,35.28924781823662,-0.0005157637331837801,1,0,4161.459961
4161.459961,4136.659993666667,4121.549805,21.647724959965227,0.1426324756740881,-9.69541734831455,-0.0005147013919053513,2,0,4126.970215
4126.970215,4145.590006666666,4126.970215,17.408528048216958,0.1867000211743435,2.7566797277786463,-0.00017083564044884612,3,0,4148.339844
4148.339844,4116.956706,4075.560059,37.40891669148729,0.1809665596149547,-41.38546829994493,-0.00031824872908409136,4,0,4075.560059
4075.560059,4099.433268333333,4074.399902,42.358309086232076,0.2152099963879061,-25.036801473847845,0.0002892215448120458,0,0,4074.399902
4074.399902,4084.5,4074.399902,16.499357711929335,0.1579042251009714,19.038287029909952,-0.0005009434803043742,1,0,4103.540039
4103.540039,4097.500000000001,4074.399902,20.75020737020108,0.1893917194550262,17.053397213438075,-0.0005356284092831934,2,0,4114.560059
4114.560059,4115.183431,4103.540039,11.967260942802726,0.1796423437048283,12.270677531583715,-0.000533064023285037,3,0,4127.450195
4127.450195,4121.970052000001,4114.560059,6.658238677822803,0.1491919332962291,1.9357541578083328,-0.0006195742642097483,4,0,4123.899902
4123.899902,4129.803385333334,4123.899902,7.3675396248895435,0.1120063772140464,8.241775888812299,-0.00025950129616589436,0,0,4138.060059
4138.060059,4114.239990333334,4080.76001,29.8464289975483,0.1499549963256286,-33.48883749788911,-0.0003505470669832177,1,0,4080.76001
4080.76001,4095.496663666667,4067.669922,37.43754222284191,0.2332652214357778,-27.82032000152003,-0.00019872866444951493,2,0,4067.669922
4067.669922,4066.643310666667,4051.5,14.656994726775388,0.2235512455168408,-15.1523418510792,-0.0002045267341959184,3,0,4051.5
4051.5,4063.6800130000006,4051.5,10.755228822204671,0.1664159178619026,8.173011278717695,-0.0004526170108511541,4,0,4071.870117
4071.870117,4089.07666,4051.5,48.524580522160306,0.1538109557233332,54.77647970154749,-0.00032648068905478337,0,0,4143.859863
4143.859863,4115.299967333333,4071.870117,38.22914524452442,0.1595090174514613,14.879263656487637,-0.0006893535881681232,1,0,4130.169922
4130.169922,4124.886556,4100.629883,22.09396433230177,0.1386558946291244,-24.268371365495113,-0.0004711591450482684,2,0,4100.629883
4100.629883,4100.029948,4069.290039,30.444375178767856,0.1804276955168736,-30.73234928593547,-0.0002657184196047024,3,0,4069.290039
4069.290039,4086.83667,4069.290039,16.003517285174276,0.1355931536726342,3.7545132344357626,-0.0003670424996365822,4,0,4090.590088
4090.590088,4095.2300620000005,4069.290039,28.544267099358436,0.1172809520719062,30.588863294184193,-0.00026388690724737143,0,0,4125.810059
4125.810059,4104.430094666667,4090.590088,18.781634926720905,0.1430454737054642,-7.526068683315316,-0.0004195575146367181,1,0,4096.890137
4096.890137,4118.080078333333,4096.890137,18.57332436538984,0.1306673327079363,13.471915831511978,-0.0005333090080734211,2,0,4131.540039
4131.540039,4127.590006666668,4096.890137,28.927828732411143,0.1480145611305919,26.745126728666037,-0.0005658421376190866,3,0,4154.339844
4154.339844,4157.229980666668,4131.540039,27.250200644474003,0.1087863036741747,28.58023011145724,-0.0003740330300503577,4,0,4185.810059
4185.810059,4192.406575666667,4154.339844,41.75760914852388,0.1449360869157634,44.65413284131955,-0.0005704180896976583,1,0,4237.069824
4237.069824,4215.986653666667,4185.810059,26.812471940205636,0.1413711927973143,9.089454637794915,-0.0006821731566647908,2,0,4225.080078
4225.080078,4236.700032333334,4225.080078,11.439542049719577,0.1320439928125231,11.234120095068647,-0.000661989176297441,3,0,4247.950195
4247.950195,4238.5501300000005,4225.080078,11.965958320791183,0.1569104076159459,4.081201312454141,-0.0006465038982263592,4,0,4242.620117
4242.620117,4242.590169000002,4237.200195,5.375062572980724,0.1212024667126864,-5.383403986546909,-0.0003996599787975797,0,0,4237.200195
4237.200195,4237.9667966666675,4234.080078,4.321322149322335,0.1326523454682643,-3.8886247202335653,-0.000605368752268396,1,0,4234.080078
4234.080078,4240.973470000001,4234.080078,9.368410814620127,0.1184203021965595,10.656580492146531,-0.00039460229914103456,2,0,4251.640137
4251.640137,4260.650065000001,4234.080078,32.039611133378195,0.1599377487411754,35.58167597243846,-0.0003063510115659187,3,0,4296.22998
4296.22998,4289.756673000001,4251.640137,35.32752440878598,0.1192803869857109,31.656311574724896,-0.0006229746074337435,4,0,4321.399902
4321.399902,4317.956705333334,4296.22998,20.226141716924065,0.14109848298612,18.29477975406553,-0.0006284979965513088,0,0,4336.240234
4336.240234,4331.880045333334,4321.399902,9.118620910660493,0.1416307915598935,6.114403955392845,-0.0007159736732007723,1,0,4338.0
4338.0,4335.390136666667,4331.930176,3.1229297075273315,0.1404953747498248,-3.463676004013905,-0.0006675340581448581,2,0,4331.930176
4331.930176,4322.520019666667,4297.629883,21.7680928956771,0.1575043381182105,-24.89601308429701,-0.0004807152162065152,3,0,4297.629883
4297.629883,4313.403320333334,4297.629883,17.315123717811428,0.1373618341308128,-2.7376864583238785,-0.0005793044219245146,4,0,4310.649902
4310.649902,4309.7932943333335,4297.629883,11.758532245154692,0.1269464171109673,11.306527491570705,-0.0005218873634805436,0,0,4321.100098
4321.100098,4322.993326666668,4310.649902,13.390794327179371,0.1452022412026503,14.247252062878033,-0.0005474751070124915,1,0,4337.22998
4337.22998,4340.389974000001,4321.100098,21.04853369238768,0.1512726567114474,22.45609883761881,-0.00045501551248475794,2,0,4362.839844
4362.839844,4353.133300666667,4337.22998,13.884031133553512,0.1492797773219503,6.1943295960236355,-0.0005932459651329585,3,0,4359.330078
4359.330078,4363.403320333334,4359.330078,4.38223508531184,0.2641220743514456,4.633455121888801,-0.0014269557153102053,4,0,4368.040039
4368.040039,4365.350097666667,4359.330078,5.2233056045868045,0.1319037045923414,3.314345073597906,-0.0007301724998731553,0,0,4368.680176
4368.680176,4362.356771,4350.350098,10.40300875926072,0.1714689159981671,-12.002689981825824,-0.0003472916969316113,1,0,4350.350098
4350.350098,4366.2633466666675,4350.350098,14.853044839067643,0.1332003873003761,13.502416872626782,-0.0004061752801727937,2,0,4379.759766
4379.759766,4369.719889666667,4350.350098,16.77848721032249,0.1110754927623734,9.326661216338834,-0.00044374106724809006,3,0,4379.049805
4379.049805,4385.579915666668,4379.049805,10.7015283434449,0.4271645194046797,12.348896682908162,-0.0018848814125780745,4,0,4397.930176
4397.930176,4395.053385666667,4379.049805,14.776723947493299,0.1496272201102508,13.138148666446796,-0.0007380814027399044,0,0,4408.180176
4408.180176,4421.586751333334,4397.930176,32.50420708170091,0.1620092944223632,37.05877393792525,-0.00046051123525053827,1,0,4458.649902
4458.649902,4441.520019333334,4408.180176,28.87681473510163,0.117029219938496,16.21041000974128,-0.0006250050702557632,2,0,4457.72998
4457.72998,4467.436686,4457.72998,16.0224356267259,0.0386579268416598,18.482271032364224,-0.0001880339205274907,3,0,4485.930176
4485.930176,4465.0633136666665,4451.529785,18.335213722347294,0.1290795847206461,-13.529144269036806,-0.0005409438509081312,0,0,4451.529785
4451.529785,4442.973307333334,4391.459961,47.81281588744985,0.1986245198897885,-51.53800421211781,-0.0001737336390592869,1,0,4391.459961
4391.459961,4420.673177000001,4391.459961,30.06861306748341,0.135054289574553,-1.6278851946117356,-0.000524856516776186,2,0,4419.029785
4419.029785,4402.229980333334,4391.459961,14.740845709354613,0.1279690789029461,-6.02709291103838,-0.00017944034559231125,3,0,4396.200195
4396.200195,4410.240071333334,4396.200195,12.287013506816988,0.1054613417453821,5.263621867058646,-0.0004609010699263781,4,0,4415.490234
4415.490234,4417.370117000001,4396.200195,22.169721109293715,0.1144306101029807,23.042303683335376,-0.0005864965018709949,0,0,4440.419922
4440.419922,4424.100097666667,4415.490234,14.140542990302396,0.139652334323873,-7.700553178635346,-0.00022686195976085978,1,0,4416.390137
4416.390137,4427.593424666668,4416.390137,12.096848722215956,0.1773216880999534,-1.6306015344216576,-0.0007589138871544624,2,0,4425.970215
4425.970215,4401.936849000001,4363.450195,33.672858145886714,0.1767841351067338,-38.483466960426085,-0.0001301474245516658,3,0,4363.450195
4363.450195,4407.190104000001,4363.450195,38.005681974614006,0.1464110798849636,24.95929208306552,-0.0003074697520021104,4,0,4432.149902
4432.149902,4406.766764000001,4363.450195,37.6977240168432,0.1115671570854401,17.939162621192736,-0.00048793395551594216,0,0,4424.700195
4424.700195,4437.623372333334,4424.700195,16.36160192739309,0.1334127862879409,18.402901331186513,-0.0006616537360299941,1,0,4456.02002
4456.02002,4451.473470000001,4424.700195,24.814377640443777,0.1577167371057753,22.21466444618636,-0.0007579352573832699,2,0,4473.700195
4473.700195,4467.276692666667,4456.02002,9.780940579357592,0.1610312101956758,4.809959214472656,-0.0008158344679535016,3,0,4472.109863
4472.109863,4465.123372333334,4449.560059,13.501660283355973,0.1317070388631147,-15.57306940151193,-0.0005815397131424736,4,0,4449.560059
4449.560059,4455.526692666667,4444.910156,14.548420986876469,0.1411233939784887,-10.633989168572953,-0.0004648111355508284,0,0,4444.910156
4444.910156,4445.723470000001,4442.700195,3.501505858506136,0.1814477350991293,-3.023156735897828,-0.0007668650607827342,1,0,4442.700195
4442.700195,4450.170084333334,4442.700195,11.079583714245592,0.1528158271334462,12.743531764134786,-0.000626415775100008,2,0,4462.899902
4462.899902,4425.123372333334,4369.77002,48.989817836263434,0.2053845765557406,-55.34212652565566,-0.00030841133580648697,3,0,4369.77002
4369.77002,4395.103353,4352.640137,59.334958204544975,0.1761416937245932,-42.44201356744361,-0.00029822704287610406,4,0,4352.640137
4352.640137,4368.766764666668,4352.640137,15.649137866095078,0.1272453490193918,15.130531887655707,-0.0003047123133649612,0,0,4383.890137
4383.890137,4363.123372666668,4352.640137,17.984822667534658,0.158551910902558,-10.28867993363383,-0.00041593490672173043,1,0,4352.839844
4352.839844,4363.926595333334,4352.839844,17.324209327325896,0.1458512381090983,-8.888380199861786,-0.0003295261260977084,2,0,4355.049805
4355.049805,4347.619954666668,4334.970215,11.01058205250557,0.1520160531679243,-12.653508192166555,-0.0002963618459170852,3,0,4334.970215
4334.970215,4353.639974000001,4334.970215,18.006285557264906,0.1379518313184929,17.245276527542046,-0.00040776105353561076,4,0,4370.899902
4370.899902,4369.066731666668,4334.970215,33.21789035221911,0.1089528139915866,32.25554778542755,-0.00044318927400666136,0,0,4401.330078
4401.330078,4387.159993333334,4370.899902,15.322369227772203,0.1118818222522028,2.0897322985292703,-0.00042224933472047267,1,0,4389.25
4389.25,4408.236653666668,4389.25,23.223405545003256,0.1186300789744013,25.897888913956194,-0.0004926154979303229,2,0,4434.129883
4434.129883,4425.4599610000005,4389.25,32.74738593566787,0.1105182731962311,27.520789190241885,-0.000562867131979272,3,0,4453.0
4453.0,4450.6866863333335,4434.129883,15.529909121343652,0.1432486949589985,14.236972294389489,-0.00031380700695386396,4,0,4464.930176
4464.930176,4475.413411666667,4453.0,29.10711818754791,0.1133083043415271,32.90069148159819,-0.0005464033728128925,0,0,4508.310059
4508.310059,4500.250000333334,4464.930176,32.05892512906329,0.1114019578728896,27.270890004257126,-0.0006073038346409884,1,0,4527.509766
4527.509766,4520.766601666667,4508.310059,10.799963250535301,0.104286591789468,5.701237575690357,-0.0005495107285632067,2,0,4526.47998
4526.47998,4528.696614666667,4526.47998,2.9921378491607764,0.0937243310251332,3.4111799031798,-0.00047198266939323,3,0,4532.100098
4532.100098,4532.376627666667,4526.47998,6.039662273823401,0.0793126663874013,6.177742884919098,-0.00036620010110468095,4,0,4538.549805
4538.549805,4542.666667,4532.100098,13.118766693261895,0.0888588208840649,14.679407371691923,-0.0004262198288453415,0,0,4557.350098
4557.350098,4555.5133466666675,4538.549805,16.123820687731218,0.1000032122069107,15.123464407445681,-0.0005164158031356016,1,0,4570.640137
4570.640137,4565.870117333335,4557.350098,7.396158278980148,0.0894947067418978,3.7692169013671446,-0.0004969544984052123,2,0,4569.620117
4569.620117,4565.986816333335,4557.700195,7.19452431012543,0.0790202900032843,-8.285477068860018,-0.0004043808887790478,3,0,4557.700195
4557.700195,4569.1967773333345,4557.700195,11.290866330582809,0.0846908185293205,11.08349452586117,-0.0003852542485328637,4,0,4580.27002
4580.27002,4578.720052000001,4557.700195,20.28932437008378,0.1510655021433287,19.4634500932043,-0.0007448972198874264,1,0,4598.189941
4598.189941,4583.67334,4572.560059,13.149511515944758,0.1560962114969474,-11.095957503628597,-0.0004829049515219963,2,0,4572.560059
4572.560059,4577.680013000001,4562.290039,18.489488571389213,0.1339713169589447,-15.379402649085023,-0.00035939996902668983,3,0,4562.290039
4562.290039,4572.583333333334,4562.290039,10.304951212794736,0.1225817490269963,10.320150414086129,-0.00042216025905177524,4,0,4582.899902
4582.899902,4579.159993333335,4562.290039,15.34568954572734,0.1263026646239652,13.120337003216264,-0.0005382646577240833,0,0,4592.290039
4592.290039,4575.8266600000015,4552.290039,20.9170519983205,0.163844841228479,-23.542937076384078,-0.00037673833570946055,1,0,4552.290039
4552.290039,4577.033366000001,4552.290039,21.62168941351091,0.1444536003267273,9.485180740357464,-0.0004745159330811217,2,0,4586.52002
4586.52002,4576.873372666668,4552.290039,21.453469388141446,0.1308443318642403,14.934369772537138,-0.0005372850065985145,3,0,4591.810059
4591.810059,4581.976725666667,4567.600098,12.728381494224521,0.1412440156257477,-14.370188506089107,-0.0005533377984711666,4,0,4567.600098
4567.600098,4559.436686333334,4518.899902,37.134266062195,0.1617431401354764,-40.559240645478894,-0.0002898691018903232,0,0,4518.899902
4518.899902,4546.419922000001,4518.899902,24.961420013185204,0.153723111697612,6.31622809698456,-0.00030417589784920054,1,0,4552.759766
4552.759766,4544.616536333334,4518.899902,22.764907450178278,0.1428881411220828,17.56345444823819,-0.0004601434414647218,2,0,4562.189941
4562.189941,4569.4599610000005,4552.759766,21.287565748570334,0.1400207547899577,23.952827113201238,-0.0006954542212401698,3,0,4593.430176
4593.430176,4578.470052000001,4562.189941,15.661891487989365,0.3240539886759873,1.326593587957177,-0.0009408748438280122,4,0,4579.790039
4579.790039,4566.970052000001,4527.689941,34.69450496089082,0.1540076214525599,-39.277078880159024,-0.00033783562532727735,0,0,4527.689941
4527.689941,4538.723307000001,4508.689941,36.811782867398634,0.1495773981255134,-30.039581711764185,-0.0006642170267761204,1,0,4508.689941
4508.689941,4530.533365666667,4508.689941,23.39509344951277,0.1387647163326299,24.695560366009886,-0.00028823280854334277,2,0,4555.220215
4555.220215,4510.220052000001,4466.75,44.25495074335346,0.1616238295930789,-43.4650590043866,-3.4440347510887026e-05,3,0,4466.75
4466.75,4511.386718666668,4466.75,44.240576512179466,0.1220114184122389,0.8105320990325708,-0.0004166866757566909,4,0,4512.189941
4512.189941,4494.930013,4466.75,24.60961705983442,0.1351578668586124,10.91886795130813,-0.00034721831244516614,0,0,4505.850098
4505.850098,4503.810058666667,4493.390137,9.564490471343882,0.1958135110667083,-10.41636928554908,-0.0007025957399802927,1,0,4493.390137
4493.390137,4473.776693000001,4422.089844,45.19358833614344,0.2105306631371724,-51.6665424196608,-8.69547434518989e-05,2,0,4422.089844
4422.089844,4448.560058666668,4422.089844,39.03519425940517,0.191240377309757,-18.36759662395707,-0.0001258205705419958,3,0,4430.200195
4430.200195,4442.636718666668,4422.089844,28.850872994611958,0.1403878641511808,32.98340921725594,-0.0004543767285271488,4,0,4475.620117
4475.620117,4453.540039,4430.200195,22.73615153025771,0.1470220547504279,1.2580298811481043,-0.0003604822640793562,0,0,4454.799805
4454.799805,4438.540039,4385.200195,47.352144264081645,0.184142055589535,-53.333551489739875,-0.00038149512335683574,1,0,4385.200195
4385.200195,4436.196614666667,4385.200195,44.69918800183282,0.228755020712179,32.40039526419605,0.0006583784697151668,2,0,4468.589844
4468.589844,4410.709961000001,4378.339844,50.2426785316436,0.2041836045025963,-32.36751565102077,7.111973668594549e-05,3,0,4378.339844
4378.339844,4374.389974000001,4276.240234,96.23561825827643,0.2699394466219711,-98.1544796520484,0.0004811518562392021,4,0,4276.240234
4276.240234,4289.413411333334,4213.660156,83.12640591734691,0.2308790105878273,-75.73412968383673,0.0001718331561142037,0,1,4213.660156
4213.660156,4239.023437333334,4213.660156,32.93092634497044,0.2345881262410427,-11.848681705603667,-0.0002459172839418059,1,0,4227.169922
4227.169922,4218.716634000001,4213.660156,7.367644330000877,0.3083535079593898,-3.401663523305615,0.0008330297350594026,2,0,4215.319824
4215.319824,4219.959961000001,4215.319824,6.32923393415778,0.2471511330240437,-2.5673403918781332,0.000654685875392289,3,0,4217.390137
4217.390137,4230.383300666667,4215.319824,24.31980363968677,0.2036394959850691,28.050516068417892,-0.0004450650354384825,4,0,4258.439941
4258.439941,4263.966634,4217.390137,49.571447510038304,0.1324858351508524,52.123274032016525,-0.0001394573638722176,0,0,4316.069824
4316.069824,4331.329915000001,4258.439941,81.59734262386985,0.1692243044752598,88.13987535756587,-0.0002569870394141874,1,0,4419.47998
4419.47998,4372.799967333333,4316.069824,52.43251792352322,0.1652175680184813,10.063698340673,-0.0003688243245312089,2,0,4382.850098
4382.850098,4418.373372333334,4382.850098,34.98309980790378,0.1632981105012288,34.418589941319624,-0.00037497639539534435,3,0,4452.790039
4452.790039,4439.786784000001,4382.850098,51.676963981528885,0.1373277454044135,43.92545997088382,-0.0004657710073833434,4,0,4483.720215
4483.720215,4474.146810000001,4452.790039,18.528484357057124,0.1152067841809954,11.785907249141019,-0.00040108082204755535,0,0,4485.930176
4485.930176,4511.313476666667,4483.720215,45.892353387075005,0.1652044569698662,52.996420562612,-0.0003165586963461882,1,0,4564.290039
4564.290039,4533.150065000001,4485.930176,41.58112290639066,0.1936724768278604,16.083885358302723,-0.0005540942159619565,2,0,4549.22998
4549.22998,4559.886718666668,4549.22998,9.27525066597194,0.1741252144475889,6.2586650843650204,-0.0004109825655377968,3,0,4566.140137
4566.140137,4582.036783666667,4549.22998,43.01753024323166,0.2251796377548378,48.70998128512747,-0.001058289865709547,4,0,4630.740234
4630.740234,4611.930175666667,4566.140137,39.86518076217726,0.1738682378947327,26.983960808168376,-0.0007923494232676905,0,0,4638.910156
4638.910156,4631.096842333334,4623.640137,7.641252986364642,0.1615858075520951,-7.466374846571853,-0.0005500393170638544,1,0,4623.640137
4623.640137,4627.7568360000005,4620.720215,9.768771488637373,0.1697867684608481,-7.038383219181924,-0.0005567426910907815,2,0,4620.720215
4620.720215,4627.610189000001,4620.720215,9.517699809876293,0.1678135556442737,10.860023703074148,-0.0006607109206944703,3,0,4638.470215
4638.470215,4630.573405,4620.720215,9.035274873365243,0.1667659828599261,1.958612799072398,-0.000688987398028346,4,0,4632.529785
4632.529785,4640.873372333334,4632.529785,9.769420036693642,0.1472541203109154,10.742164123826115,-0.000669599272305195,0,0,4651.620117
4651.620117,4648.236653666668,4632.529785,14.318167942659157,0.1254478242542599,12.324151260869257,-0.0006303083852148302,1,1,4660.560059
4660.560059,4662.440104333334,4651.620117,11.872184426271103,0.1397873781246087,12.688846179208667,-0.0005482746077066428,2,0,4675.140137
4675.140137,4671.946777666667,4660.560059,10.1731519946056,0.1508688364141019,8.198741473972404,-0.0005444340344515804,3,0,4680.140137
