Date,Open,High,Low,Close,Adj Close,Volume
2014-02-05,3.4388589695122374e-05,0.0,0.0017802171260899446,4011.550049,0.001173604560412711,0.19161535330014928
2014-02-06,0.000607082122675684,0.003019363868967617,0.006116700350491333,4057.120117,0.004839191746940696,0.16202896099528596
2014-02-07,0.005339073067721023,0.008010317792069788,0.009953502037439776,4125.859863,0.010368512706979416,0.176864112503286
2014-02-10,0.008802475696139067,0.009751768406587424,0.014185545710151015,4148.169922,0.012163100031296892,0.1448888871407491
2014-02-11,0.011165268604668321,0.013764527054626496,0.01663497955833182,4191.049805,0.015612292814696227,0.16874837341053123
2014-02-12,0.014539878088726976,0.014891400787409026,0.01963067584360423,4201.290039,0.01643600171364834,0.17424714719970946
2014-02-13,0.01251862740404125,0.01713394872359919,0.018030408374366258,4240.669922,0.019603659802983897,0.20231790228466578
2014-02-14,0.017751312702057875,0.0179523438532318,0.022471311388041204,4244.02002,0.01987313660741641,0.15400631034769846
2014-02-18,0.019087877537080633,0.020063812740571063,0.023902082956469506,4272.779785,0.022186528504737124,0.15462252963260875
2014-02-19,0.019650201750309515,0.01982085412151091,0.02300392321703093,4237.950195,0.01938488908616043,0.16386713001112474
2014-02-20,0.018108047648247916,0.019664995369666538,0.022551646414917192,4267.549805,0.021765836842091435,0.1685949741417344
2014-02-21,0.021364279204249048,0.02066480952860733,0.025353722753154173,4263.410156,0.021432849752163863,0.18766761656213887
2014-02-24,0.02065639426224919,0.02276507872673228,0.02619563222811422,4292.970215,0.023810616085613523,0.19068971326792233
2014-02-25,0.022668857352575178,0.02247576052155259,0.026492063817855127,4287.589844,0.023377827198917844,0.18752339502737259
2014-02-26,0.022826447192936583,0.023219816382365643,0.026712200589891766,4292.060059,0.023737404516753435,0.18373692418732807
2014-02-27,0.022108173494559402,0.023670573723580723,0.027213470752501134,4318.930176,0.0258987959936261,0.17598698335093493
2014-02-28,0.024671712830907133,0.025279345379313867,0.026476804822180233,4308.120117,0.025029251235518413,0.25053247246188126
2014-03-03,0.019704567351736535,0.020608850163207237,0.02358796038878508,4277.299805,0.02255011206126928,0.17970265452845785
2014-03-04,0.025018058940733834,0.026447778888495255,0.03064861690681614,4351.970215,0.02855648664268956,0.23219273765906162
2014-03-05,0.027010486469493,0.02687055654701037,0.03198297069732792,4357.970215,0.029039117546798998,0.19785883465066595
2014-03-06,0.028294287025078524,0.027606612698315713,0.03172992323550111,4352.129883,0.028569330094555756,0.1874067066946981
2014-03-07,0.028467850572197306,0.027581052500771475,0.029974595025427708,4336.220215,0.027289580519402334,0.1925593488004374
2014-03-10,0.025399594221264477,0.025066785848189888,0.029066001212028514,4334.450195,0.027147202793920355,0.1841748332110728
2014-03-11,0.026224255769332072,0.026225619658010346,0.028072286733867247,4307.189941,0.024954429288208235,0.23218355992503104
2014-03-12,0.021878603990800438,0.02374011310276003,0.02604382730524807,4323.330078,0.026252717440334916,0.18683244276535615
2014-03-13,0.02585068782556854,0.025064366363034163,0.023853089515638803,4260.419922,0.021192319862344045,0.21983557433931789
2014-03-14,0.01882714152423165,0.019664995369666538,0.023771930733397117,4245.399902,0.019984132223620443,0.19535593547004093
2014-03-17,0.020728413038856253,0.02197786309966715,0.02626792595980504,4279.950195,0.022763305414926438,0.1446843547823533
2014-03-18,0.021688246399345412,0.02464560809960853,0.0271596525506263,4333.310059,0.02705549198250573,0.1646760817106772
2014-03-19,0.02530679785191675,0.024616809001525575,0.027113875724271763,4307.600098,0.024987421695497725,0.16859104082714987
2014-03-20,0.02262968447349467,0.0242419908390637,0.027424781677480026,4319.290039,0.02592774282780036,0.14951708730188384
2014-03-21,0.025981875929613485,0.02542322402731273,0.025892767650426196,4276.790039,0.022509107257025263,0.3328711688696506
2014-03-24,0.02194980250981482,0.02103564721681178,0.019648327537719557,4226.390137,0.018455015545477516,0.2265287646573329
2014-03-25,0.01900308753772345,0.01982323452599538,0.02069511494971138,4234.27002,0.019088861388238565,0.20504106708202469
2014-03-26,0.019189461420801912,0.01892413932872089,0.018280239302051915,4173.580078,0.014207054458603818,0.2292571738741379
2014-03-27,0.012340259970939238,0.012775132090349084,0.014924643703075613,4151.22998,0.012409246457824763,0.2050266449285481
2014-03-28,0.011846751890337903,0.014162563930980143,0.015959349369705333,4155.759766,0.01277361557659179,0.17345392875849514
2014-03-31,0.013642416699655158,0.014920199965411607,0.018839367956042963,4198.990234,0.016251008885910745,0.18145297951857542
2014-04-01,0.016381159938334888,0.019334156388839674,0.021910574507147174,4268.040039,0.021805270521865705,0.18961854059606764
2014-04-02,0.02131948226157887,0.020763889499668675,0.025131193122007123,4276.459961,0.02248255628309742,0.19407236381062143
2014-04-03,0.0213650993818556,0.020652009849539743,0.021733821702354716,4237.740234,0.019368000141617436,0.17837450530374693
2014-04-04,0.01990613387717538,0.019243037206453928,0.013872246978167191,4127.72998,0.010518942083396154,0.25099660358285625
2014-04-07,0.007666657288934731,0.008583373898157665,0.00852433877624953,4079.75,0.006659505228970797,0.2422659563100527
2014-04-08,0.005607815530546567,0.007509259471148999,0.009646636293403121,4112.990234,0.009333299260342265,0.19561946754720472
2014-04-09,0.009163194350705672,0.01270001232697876,0.01406986801121618,4183.899902,0.015037165456498858,0.1639772628194917
2014-04-10,0.013288884317458505,0.012493813594677106,0.007770805623350752,4054.110107,0.004597071105660988,0.22476663972346178
2014-04-11,0.0,0.0032719026870129952,0.0036640696502510672,3999.72998,0.00022281612906172032,0.20421769322899563
2014-04-14,0.0018388800265954908,0.0019588295356577357,0.0032511562079562406,4022.689941,0.0020696805850196065,0.15518237140847407
2014-04-15,0.001404541353418165,0.002279307822948662,0.0,4034.159912,0.002992307663992777,0.22370464478563767
2014-04-16,0.00413928136710956,0.004795174385463952,0.007453486203606807,4086.22998,0.007180744996639288,0.15159387740251773
2014-04-17,0.005217492655656242,0.006727624228274887,0.009533351373243792,4095.52002,0.007928021730708112,0.16360490903882247
2014-04-21,0.007222749957000618,0.007613919826401416,0.010915914052713804,4121.549805,0.010021818175428743,0.10981289878073804
2014-04-22,0.00935757468376075,0.011543598002314082,0.014908560952035077,4161.459961,0.013232130621000093,0.15327471383497515
2014-04-23,0.011664361635649934,0.010801922466065927,0.01441050732356669,4126.970215,0.010457827738586056,0.14263247567408815
2014-04-24,0.012760968130550332,0.012058275337765711,0.012973302767191275,4148.339844,0.012176768299378249,0.18670002117434353
2014-04-25,0.008805678260132399,0.00804789709421122,0.009806502273871143,4075.560059,0.0063224727268049175,0.18096655961495473
2014-04-28,0.006138133620453234,0.006817923995277753,0.005474020135483315,4074.399902,0.006229151456501825,0.2152099963879061
2014-04-29,0.005954161640373268,0.006806763306815178,0.009979214708821904,4103.540039,0.008573139900865612,0.15790422510097146
2014-04-30,0.005608616111555331,0.007181581469277054,0.010009732619836675,4114.560059,0.009459573603516236,0.1893917194550262
2014-05-01,0.008492920079006039,0.009852487368253782,0.01281985025325888,4127.450195,0.010496436602145165,0.17964234370482834
2014-05-02,0.009883069371072528,0.009492849289343963,0.013645716341341652,4123.899902,0.01021085641540459,0.1491919332962291
2014-05-05,0.006733225584775848,0.00895577257546376,0.011272616514358291,4138.060059,0.011349877977944844,0.1120063772140464
2014-05-06,0.009050440486237876,0.00848585483627834,0.010823536644639031,4080.76001,0.006740748902214044,0.14995499632562864
2014-05-07,0.005632615864887114,0.005174792357646507,0.006026735322938626,4067.669922,0.005687802067828762,0.23326522143577783
2014-05-08,0.003056266272565833,0.006626944267360324,0.00754184292392146,4051.5,0.004387118055455608,0.22355124551684086
2014-05-09,0.002269195878186747,0.0036435403701440827,0.006363334345782512,4071.870117,0.006025659386209692,0.16641591786190263
2014-05-12,0.006220521636825849,0.009611128659127277,0.01173373876527628,4143.859863,0.011816405419307674,0.15381095572333325
2014-05-13,0.01038458382166435,0.01029762532452605,0.014619347062783894,4130.169922,0.010715207318968578,0.1595090174514613
2014-05-14,0.008559314792023376,0.008475474642366587,0.01187352090869026,4100.629883,0.008339051363968952,0.13865589462912448
2014-05-15,0.0065156461593839365,0.005751809357696369,0.007224523504177571,4069.290039,0.005818121823240929,0.1804276955168736
2014-05-16,0.004421634746903547,0.005185172551558259,0.007892112317283762,4090.590088,0.007531465474315102,0.1355931536726342
2014-05-19,0.005219894558654736,0.008166996039216612,0.010417036668879831,4125.810059,0.010364506548721397,0.11728095207190624
2014-05-20,0.00848171106503609,0.007878458248668063,0.01081149418310523,4096.890137,0.008038231865115708,0.14304547370546422
2014-05-21,0.00726992928605763,0.008577754513214908,0.012659180199506848,4131.540039,0.01082541745337623,0.13066733270793635
2014-05-22,0.009679901523643952,0.011074460757679483,0.014897342326201934,4154.339844,0.012659399203487631,0.14801456113059197
2014-05-23,0.011574767830295651,0.01281111148255687,0.016249347891164112,4185.810059,0.015190815589815665,0.1087863036741747
2014-05-27,0.015306932358164715,0.016846230428353204,0.020781883044869554,4237.069824,0.019314073377546814,0.14493608691576348
2014-05-28,0.017588137911316304,0.016934149790871544,0.021759554055818475,4225.080078,0.018349636385543044,0.14137119279731436
2014-05-29,0.017834501379425438,0.0177157850337456,0.0227291836912471,4247.950195,0.020189273926342788,0.13204399281252316
2014-05-30,0.0189103302015991,0.018045843520021643,0.022166053951242604,4242.620117,0.01976053053232385,0.15691040761594593
2014-06-02,0.018627957385179528,0.01771656552829637,0.021014022994611692,4237.200195,0.01932456022314677,0.12120246671268646
2014-06-03,0.016554723565439855,0.017108388526054896,0.02167196220529466,4234.080078,0.019073582741707173,0.13265234546826438
2014-06-04,0.016568314965796527,0.018374302016444355,0.021706520325481038,4251.640137,0.020486087266938013,0.11842030219655954
2014-06-05,0.01952061488826823,0.021835623442273244,0.023751062505140697,4296.22998,0.024072826640469225,0.15993774874117545
2014-06-06,0.023811041934529042,0.023674554117918578,0.02889732898624936,4321.399902,0.02609745700900651,0.11928038698571093
2014-06-09,0.02473810754392447,0.025611042776275295,0.030065364206599443,4336.240234,0.02729119081741388,0.14109848298612
2014-06-10,0.025126047952441888,0.02498206638545858,0.03003727835818837,4338.0,0.027432743726680697,0.14163079155989355
2014-06-11,0.024623713324243568,0.024929306999765033,0.02968059549829044,4331.930176,0.02694449628586315,0.14049537474982482
2014-06-12,0.024638905966603952,0.02414131095806865,0.027193386995782165,4297.629883,0.024185432715561783,0.15750433811821052
2014-06-13,0.024015029959564227,0.023287755851611247,0.027505116704356014,4310.649902,0.02523274330581049,0.13736183413081288
2014-06-16,0.023104797347742234,0.024024631498219096,0.02813571533467224,4321.100098,0.026073341229743918,0.12694641711096732
2014-06-17,0.024070996802994904,0.025561483290368836,0.029331914810419635,4337.22998,0.027370804485217004,0.1452022412026503
2014-06-18,0.02608428007092739,0.0270783552691653,0.030086271718684054,4362.839844,0.02943082312129025,0.15127265671144746
2014-06-19,0.028400674794782865,0.027644192080376773,0.031618246542244766,4359.330078,0.029148502864991488,0.1492797773219503
2014-06-20,0.028019139434266205,0.027374034273167314,0.03277667136366469,4368.040039,0.029849118923689466,0.26412207435144563
2014-06-23,0.028306277103445465,0.02761461248774305,0.03315026064963367,4368.680176,0.029900610573533437,0.13190370459234146
2014-06-24,0.028221487104088228,0.02985716034401359,0.031882551913732904,4350.350098,0.028426166887277338,0.1714689159981671
2014-06-25,0.02613544302837495,0.02855284797626051,0.031602203075032476,4379.759766,0.030791835996677064,0.1332003873003761
2014-06-26,0.029144529971883715,0.028253149577169012,0.03224809982418164,4379.049805,0.03073472781012493,0.1110754927623734
2014-06-27,0.02853342518759422,0.029775640860988772,0.03418818293073961,4397.930176,0.03225343623106686,0.4271645194046797
2014-06-30,0.030658681175611435,0.03126293316723194,0.03619573484727423,4408.180176,0.03307793069225379,0.1496272201102508
2014-07-01,0.03276550292405139,0.03558978980336375,0.03843228866673121,4458.649902,0.03713763894050964,0.16200929442236328
2014-07-02,0.035417034743763676,0.03521575213545275,0.040556342037566306,4457.72998,0.03706364180941463,0.11702921993849606
2014-07-03,0.03661924794397148,0.03673504351948542,0.04159908916005134,4485.930176,0.0393320228246718,0.03865792684165985
2014-07-07,0.03700718835248884,0.03610286722888173,0.04029364497331622,4451.529785,0.036564907522997125,0.12907958472064618
2014-07-08,0.03421806322075882,0.03334884185702697,0.03422352560279851,4391.459961,0.031732981945194805,0.19862451988978852
2014-07-09,0.031031389908545037,0.031620190841657236,0.03550645405054598,4419.029785,0.03395065679240444,0.135054289574553
2014-07-10,0.026952918304072593,0.031134273603536877,0.03253649003840231,4396.200195,0.03211427918204657,0.12796907890294612
2014-07-11,0.030873019003786584,0.031238972879621407,0.035609304816409615,4415.490234,0.03366594067585921,0.10546134174538212
2014-07-14,0.03409968537268737,0.03399139834154247,0.03911674462208031,4440.419922,0.03567124698562685,0.11443061010298074
2014-07-15,0.03438123801150034,0.03401777803438921,0.03564225470969301,4416.390137,0.03373832750894268,0.13965233432387308
2014-07-16,0.03448200179760119,0.03377321942547579,0.03805309006784563,4425.970215,0.034508934460039165,0.1773216880999534
2014-07-17,0.031710490807827785,0.031895889952386514,0.032632083980618176,4363.450195,0.02947991883044926,0.1767841351067338
2014-07-18,0.029184523028570775,0.032619965919926774,0.03472001020785692,4432.149902,0.03500601911402634,0.14641107988496366
2014-07-21,0.03248477038285891,0.032458526863810955,0.03683198199400012,4424.700195,0.03440677597656633,0.11156715708544011
2014-07-22,0.03438362039788717,0.03499277340966528,0.03995222110909319,4456.02002,0.036926095219282806,0.1334127862879409
2014-07-23,0.03624091514744815,0.036319446075175565,0.04112512029398052,4473.700195,0.03834826169345995,0.15771673710577538
2014-07-24,0.03731670493639849,0.036700664037211395,0.04176697675362295,4472.109863,0.03822033779829426,0.16103121019567584
2014-07-25,0.034633186509975766,0.03449889538286938,0.03891429882798725,4449.560059,0.036406465749625916,0.13170703886311474
2014-07-28,0.034877948656095115,0.034294296640420996,0.03758794712916752,4444.910156,0.036032434601473984,0.14112339397848872
2014-07-29,0.03527385648136566,0.035539449822906466,0.0397658187018774,4442.700195,0.035854668688894586,0.18144773509912937
2014-07-30,0.036263294062178486,0.03594622798248659,0.04004538306904043,4462.899902,0.03747950249758719,0.1528158271334462
2014-07-31,0.032491956655228915,0.03232904780481338,0.033830676315476094,4369.77002,0.02998827597270981,0.20538457655574066
2014-08-01,0.02786076852950775,0.028672727335897152,0.03036583608584703,4352.640137,0.02861037415278006,0.17614169372459326
2014-08-04,0.028039135962609707,0.029498302759654538,0.031892986068028595,4383.890137,0.031124076778349996,0.12724534901939188
2014-08-05,0.027956728429625433,0.02851050778523051,0.031133843602213218,4352.839844,0.028626438281107836,0.15855191090255805
2014-08-06,0.024892455707082983,0.028188449008462124,0.030447779339626113,4355.049805,0.028804204193687233,0.14585123810909834
2014-08-07,0.02864942064927878,0.02824518878849347,0.030194731877799308,4334.970215,0.027189032414379533,0.15201605316792433
2014-08-08,0.026060260800983948,0.02771931176382758,0.030675133731817295,4370.899902,0.030079161967909274,0.13795183131849292
2014-08-11,0.029779615072879517,0.03112865421859412,0.03519637177236823,4401.330078,0.03252691919375744,0.10895281399158664
2014-08-12,0.030364318200838736,0.03043337734913676,0.034207442932093046,4389.25,0.03155521603261541,0.11188182225220282
2014-08-13,0.03141854925266535,0.03260958580593465,0.036762120324912995,4434.129883,0.03516528578405126,0.11863007897440135
2014-08-14,0.03383891032661496,0.03410327791175177,0.039196255893590715,4453.0,0.036683169388778025,0.1105182731962311
2014-08-15,0.03715915420924665,0.03645852491345375,0.03864916970113352,4464.930176,0.03764281466028879,0.1432486949589985
2014-08-18,0.03803017482877863,0.03859157360399945,0.0434138448045811,4508.310059,0.04113222668569738,0.1133083043415271
2014-08-19,0.039928243779409844,0.04016998517254794,0.045621449816768356,4527.509766,0.0426766220103717,0.11140195787288969
2014-08-20,0.040207414031835975,0.04049762425358783,0.045766860874845494,4526.47998,0.04259378758566845,0.10428659178946804
2014-08-21,0.04092490666581605,0.04057676333212812,0.04561262396971072,4532.100098,0.043045861357592086,0.09372433102513324
2014-08-22,0.04157678565117584,0.041634917181033904,0.046252087650577645,4538.549805,0.04356466601103387,0.07931266638740132
2014-08-25,0.04388439286065765,0.04354498722571182,0.04834158282089129,4557.350098,0.045076933079052584,0.0888588208840649
2014-08-26,0.04389157913302766,0.0439006059095321,0.049064598062775355,4570.640137,0.046145963668755896,0.1000032122069107
2014-08-27,0.044734635887449026,0.043918205398320365,0.049471098038534556,4569.620117,0.046063914806287576,0.08949470674189787
2014-08-28,0.04299091517996245,0.04313098977125518,0.04824842086094411,4557.700195,0.04510509435099197,0.07902029000328432
2014-08-29,0.04452744529842051,0.04427464357744315,0.048823592982147335,4580.27002,0.046920576858548835,0.08469081852932057
2014-09-02,0.04617997087856307,0.04574277548571609,0.05067373066289921,4598.189941,0.04836202813751539,0.1510655021433287
2014-09-03,0.047597342004566445,0.046661850576263375,0.04975548716674166,4572.560059,0.04630039928386914,0.1560962114969474
2014-09-04,0.04530813008142448,0.04610319397925711,0.04878585753131304,4562.290039,0.04547429444423218,0.1339713169589447
2014-09-05,0.04363720921494202,0.044492822413590316,0.047936730355863266,4582.899902,0.04713212057977573,0.1225817490269963
2014-09-08,0.04511136736198268,0.04588341515325667,0.050145119839587915,4592.290039,0.04788744896477931,0.12630266462396528
2014-09-09,0.0458928332093837,0.04577391598753183,0.048073276363389594,4552.290039,0.04466990960404976,0.16384484122847903
2014-09-10,0.043118900720014064,0.04482050049538183,0.04810540258164242,4586.52002,0.047423317383662844,0.14445360032672733
2014-09-11,0.0441979321861673,0.04519691856777741,0.049303210364627925,4591.810059,0.0478488401012202,0.13084433186424033
2014-09-12,0.04588802940338671,0.045058659224801734,0.04897626094420726,4567.600098,0.045901427540239514,0.14124401562574773
2014-09-15,0.044182739463820786,0.04325168862619427,0.04504384563296143,4518.899902,0.04198405760260848,0.16174314013547647
2014-09-16,0.038956420260567504,0.0425140324850356,0.044492758354490736,4552.759766,0.0447076937318322,0.15372311169761205
2014-09-17,0.043103708077653624,0.044444862837617505,0.04766516816072741,4562.189941,0.04546624271285882,0.14288814112208287
2014-09-18,0.04484582746315047,0.04537033772773874,0.050337131559720305,4593.430176,0.04797915985663237,0.14002075478995774
2014-09-19,0.04727657737346347,0.04669619097786609,0.04959964187403376,4579.790039,0.04688196791455129,0.32405398867598734
2014-09-22,0.044262725577194906,0.043363568196403635,0.04555719746059783,4527.689941,0.04269111501422962,0.15400762145255997
2014-09-23,0.039693089245284585,0.040738982882794705,0.04517960716895031,4508.689941,0.04116278381788313,0.1495773981255134
2014-09-24,0.039981047092070454,0.04243649339634864,0.04451362666308212,4555.220215,0.0449056085193964,0.13876471633262993
2014-09-25,0.04205267958982045,0.04161013747804043,0.04182322701810148,4466.75,0.03778919854402879,0.16162382959307897
2014-09-26,0.036906385533164665,0.03911823112321616,0.04253337604308616,4512.189941,0.041444318511946965,0.1220114184122389
2014-09-29,0.036055322408752866,0.03907749084211981,0.04164647421330897,4505.850098,0.04093435115211336,0.13515786685861242
2014-09-30,0.03979869595059188,0.03962252834467561,0.043210614458615626,4493.390137,0.03993209077834703,0.19581351106670836
2014-10-01,0.03771983806726242,0.03680376340336228,0.03721678990580218,4422.089844,0.034196803299370804,0.2105306631371724
2014-10-02,0.03248875409123547,0.03322018221341233,0.03387810065256186,4430.200195,0.03484918763866662,0.19124037730975707
2014-10-03,0.03533306500199912,0.0369060432742106,0.04014262452198747,4475.620117,0.03850269730857325,0.14038786415118087
2014-10-06,0.03817975821916347,0.03756057994249118,0.04001247237925021,4454.799805,0.03682794297450648,0.1470220547504279
2014-10-07,0.03350139076438524,0.033204963209028104,0.03527670679924427,4385.200195,0.031229455857845922,0.18414205558953506
2014-10-08,0.029645263358078433,0.0357600090635381,0.032881914988638905,4468.589844,0.03793719280621888,0.22875502071217907
2014-10-09,0.03545144285007057,0.03499277340966528,0.03464446073853189,4378.339844,0.030677619623572905,0.20418360450259632
2014-10-10,0.02716006985987779,0.028309889357200357,0.026527445693407092,4276.240234,0.022464881776319612,0.2699394466219711
2014-10-13,0.02078359873790364,0.022180861932181828,0.021436605641076356,4213.660156,0.017431035172256526,0.23087901058782734
2014-10-14,0.01848958292877856,0.02038427152748612,0.021432565351569677,4227.169922,0.018517740268737648,0.2345881262410427
2014-10-15,0.011120471741984272,0.016404292371867857,0.013702751077357522,4215.319824,0.017564536350150095,0.30835350795938987
2014-10-16,0.009452753439495198,0.017560706776452106,0.01491177748617617,4217.390137,0.017731069189313386,0.24715113302404373
2014-10-17,0.0207979712826436,0.021564685140513018,0.023750238749775165,4258.439941,0.02103305319231913,0.20363949598506914
2014-10-20,0.019123886885391073,0.023223835777455126,0.02427645671397588,4316.069824,0.02566871361498757,0.13248583515085244
2014-10-21,0.02752320993405466,0.03142437222334782,0.032942990014161455,4419.47998,0.03398686979571702,0.16922430447525982
2014-10-22,0.03312145672585831,0.03273344547998941,0.034965800846035955,4382.850098,0.031040417617870075,0.16521756801848136
2014-10-23,0.032983863413840464,0.035905448700638554,0.03820171774039893,4452.790039,0.036666280444235144,0.16329811050122883
2014-10-24,0.035545020363801305,0.03676138421158054,0.040153058676283215,4483.720215,0.0391542569120924,0.13732774540441356
2014-10-27,0.03630969232683845,0.037028342119002966,0.04050974145584613,4485.930176,0.0393320228246718,0.1152067841809954
2014-10-28,0.03924597934935703,0.04299753031791986,0.044913693490224116,4564.290039,0.04563517141226864,0.16520445696986624
2014-10-29,0.04289655652184843,0.04300951042176526,0.04587049627291662,4549.22998,0.0444237630970834,0.19367247682786048
2014-10-30,0.04135522259739338,0.04389342561540732,0.04625369587748074,4566.140137,0.045783990490673776,0.17412521444758894
2014-10-31,0.049941739626755854,0.04916889793396845,0.05386865620812353,4630.740234,0.05098032436078487,0.22517963775483785
2014-11-03,0.049482600619237926,0.0501822921066884,0.054739475367195256,4638.910156,0.051637500501012124,0.1738682378947327
2014-11-04,0.048687543371480124,0.048724579393079004,0.05212858699372502,4623.640137,0.050409203321722496,0.16158580755209512
2014-11-05,0.050743202082486616,0.04987861339317873,0.053157683347438256,4620.720215,0.05017432922259096,0.16978676846084811
2014-11-06,0.0481284216422585,0.04898189860038876,0.05291907112592076,4638.470215,0.051602112313914705,0.1678135556442737
2014-11-07,0.04973697053732362,0.048952319007754985,0.05308378146917947,4632.529785,0.05112427313029816,0.16676598285992617
2014-11-10,0.0495937922749255,0.0501175526171494,0.054664788856728985,4651.620117,0.05265987049578308,0.1472541203109154
2014-11-11,0.05072078405454672,0.050744929018112894,0.055769395476274075,4660.560059,0.05337898587747408,0.12544782425425993
2014-11-12,0.05035604273836625,0.05213154144336102,0.056053745400988064,4675.140137,0.05455178524866172,0.13978737812460873
2014-11-13,0.053309943982827734,0.05409117097394539,0.05769982898040882,4680.140137,0.05495397766875293,0.15086883641410198
2014-11-14,0.053173170848416385,0.05294353677341962,0.05770304551454991,4688.540039,0.05562965305153467,0.13544630992814488
2014-11-17,0.053060377870739084,0.053006637352273234,0.05697120434527314,4671.0,0.05421875890475386,0.12956207130968234
2014-11-18,0.0527724201039394,0.05462902810245679,0.058505572027944375,4702.439941,0.0567477400964167,0.12440811809908152
2014-11-19,0.05436733848543818,0.05353973367181569,0.05701298016594919,4675.709961,0.05459762102737886,0.1225463491957355
2014-11-20,0.051201520912397935,0.05408079078003364,0.056820968445816855,4701.870117,0.05670190431769956,0.12592506642385004
2014-11-21,0.05886495612072762,0.05796727026886206,0.060628840846907006,4712.970215,0.0575947793732734,0.15044403843897236
2014-11-24,0.05679812742897461,0.05824058897510681,0.062467720617997546,4754.890137,0.06096675434911619,0.11291890619765825
2014-11-25,0.05977522776577293,0.05979902065038262,0.06458051615950627,4758.25,0.06123701663534514,0.1328490111974911
2014-11-26,0.05960244520306507,0.06087633489725869,0.06518785362212048,4787.319824,0.0635753492085821,0.08601503443944696
2014-11-28,0.0625515426415294,0.06270328538913889,0.06753686868670628,4791.629883,0.0639220438205712,0.038247551020006806
2014-12-01,0.061002202187111776,0.06040239776298384,0.06254805564487353,4727.350098,0.05875147536215297,0.1555914361252656
2014-12-02,0.057422042549223784,0.058768846404257225,0.06296094948542175,4755.810059,0.06104075148021121,0.14845509236405974
2014-12-03,0.05968883652441204,0.060346477478255,0.06419653200306974,4774.470215,0.06254174614039504,0.1347330688834828
2014-12-04,0.060543883357200456,0.06066935567040621,0.06488498904443235,4769.439941,0.062137118525638635,0.13336689761778803
2014-12-05,0.06091022599537066,0.06095465448049647,0.06616474016153195,4780.759766,0.0630476680879904,0.139005959627148
2014-12-08,0.06036469574649195,0.06129513216143595,0.062410685881981565,4740.689941,0.0598245121101143,0.16518479039694356
2014-12-09,0.05360110431362086,0.059310722927858106,0.05851200509622656,4766.470215,0.06189823826824914,0.16302933400461905
2014-12-10,0.059137721245166974,0.05916926376501508,0.05890324607631087,4684.02002,0.055266069575441,0.14998121842285883
2014-12-11,0.05515681078281581,0.058628987151347844,0.06052442105763345,4708.160156,0.05720786551927509,0.15289711563485991
2014-12-12,0.05201337220449198,0.0544763692503995,0.05684266050977388,4653.600098,0.05281913716580794,0.15497128352577078
